source_file,requirement_text,label,reasons
2009 - peppol.pdf,• Context specific data MUST be machine interpretable,0,
2009 - video search.pdf,"Software Requirements Specification For Video Search Engine Version 1.0 approved Prepared by Alan Woosnam, Damien Holmes, Irshad, Mustapha Sheriff, Will Josephy X-ray 02/03/09 Software Requirements Specification for x-ray Page ii Contents 1.",0,
2009 - video search.pdf,8 Revision History Name Date Reason For Changes Version Will 2/03/09 Creation of document 1.0 Software Requirements Specification for x-ray Page 1 1.,0,
2009 - video search.pdf,Introduction 1.1 Purpose This document will give a detailed description of the Video Searching software.,0,
2009 - video search.pdf,The software will be used to search multiple web sites for streaming videos and torrents and return these results to the user.,0,
2009 - video search.pdf,This document will cover the features of the software and include specifics on what the system will do and any constraints and external factors that might affect the system.,1,weak_modal
2009 - video search.pdf,"It will also be used by the potential users of the product to get their opinions on the software, this will help to revise and improve the product.",1,missing_actor
2009 - video search.pdf,Also mentioned are the constraints that will affect the system and the interface.,0,
2009 - video search.pdf,This section will be used by the rest of the document and will give a better understanding of the system.,0,
2009 - video search.pdf,"The fourth section, the External Interface Requirements, will give details on the interaction between the user and the software through external interfaces.",0,
2009 - video search.pdf,This section will give a description on hardware and software interfaces that the Video Searching software requires to perform an action.,0,
2009 - video search.pdf,"Other requirements of the software will be described in the fifth section, Other Nonfunctional Requirements.",0,
2009 - video search.pdf,This will give the requirements for the software when dealing with external entities and restrictions.,1,missing_actor
2009 - video search.pdf,1.3 Project Scope This Video Searching software will be a system that uses an active internet connection to search multiple websites for streaming videos or torrents.,0,
2009 - video search.pdf,The system will be used to aid the user when trying to locate a specific video or genre of video.,0,
2009 - video search.pdf,It will also provide the user with Software Requirements Specification for x-ray Page 2 various options and tools to help make their search more relevant to the content that they need.,1,"undefined_quantity,multiple_actions,missing_actor"
2009 - video search.pdf,The system will contain databases of the different websites that will be used within the search.,0,
2009 - video search.pdf,Our system will aim to speed up this process.,0,
2009 - video search.pdf,2.2 Product Features The main feature of the system will be a search engine for finding the location of torrents and streaming sites for videos on the internet.,0,
2009 - video search.pdf,The user can specify which of the 2 or both to look for.,1,weak_modal
2009 - video search.pdf,"The user will have the option to filter out videos containing certain content depending on age restrictions, for example adult content.",0,
2009 - video search.pdf,In addition the user will have the option to filter out or only search certain websites;,0,
2009 - video search.pdf,for example a user may only want to look at videos on YouTube.,1,weak_modal
2009 - video search.pdf,"They will have the facility for users to store their favorite videos, so that they can come back to the video at another time.",1,"weak_modal,missing_actor"
2009 - video search.pdf,2.3 User Classes and Characteristics There will be two levels of user for our system.,0,
2009 - video search.pdf,The first will be the general user that will be using our software to find their videos.,0,
2009 - video search.pdf,They will only see the front end of the system.,1,missing_actor
2009 - video search.pdf,The second level will be the system developers.,0,
2009 - video search.pdf,"They will be able to edit which sites the system will search, depending on whether they think the site is safe, compatible with our software, the speed at which the site can be searched, and how useful the site is to us, i.e.",1,"weak_modal,missing_actor"
